scientific_name,longitude,latitude
Pinus gerardiana,71.1,35
Pinus gerardiana,71.1,35
Pinus gerardiana,70.55,35.37
Pinus l.,98.90027,28.47083
Pinus l.,102.83333,31.68333
Pinus l.,98.6111,28.0194
Pinus l.,98.3258,28.0881
Pinus l.,98.3336,28.0678
Pinus l.,98.4744,27.7817
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,100.20208,27.02611
Pinus l.,99.97869,27.72922
Pinus l.,100.20208,27.02611
Pinus l.,89.876676,27.506783
Pinus l.,94.4,29.63
Pinus l.,89.3226,27.487
Pinus l.,89.359,27.493
Pinus l.,90.5,27.498
Pinus l.,89.8149,27.646
Pinus l.,90.6536,27.4927
Pinus massoniana,102.206261,31.905842
Pinus massoniana,103.59895,32.637983
Pinus massoniana,101.96,30.05
Pinus roxburghii,89.87,27.62
Pinus roxburghii,88.27,27.28
Pinus roxburghii,91.2,27.25
Pinus roxburghii,72.42,35.58
Pinus roxburghii,90.101669,27.296112
Pinus roxburghii,88.45,27.55
Pinus roxburghii,88.45,27.55
Pinus roxburghii,85.359974,28.209319
Pinus roxburghii,89.877043,27.498635
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,85.29,28.85
Pinus roxburghii,94.124275,28.581493
Pinus roxburghii,89.80121,27.63494
Pinus roxburghii,89.874724,27.622091
Pinus roxburghii,91.146444,27.541872
Pinus roxburghii,89.88224,27.501877
Pinus roxburghii,89.90258,27.556068
Pinus roxburghii,89.878372,27.502928
Pinus roxburghii,89.862178,27.641139
Pinus roxburghii,89.87813,27.502933
Pinus roxburghii,89.982598,27.516995
Pinus roxburghii,89.429403,27.417453
Pinus roxburghii,90.19136,27.213182
Pinus roxburghii,91.2,27.266667
Pinus roxburghii,89.85,27.616667
Pinus tabuliformis,102.03,30.05
Pinus tabuliformis,101.52,29.47
Pinus tabuliformis,103.33,31.22
Pinus tabuliformis,102.03,30.05
Pinus tabuliformis,101.52,29.47
Pinus tabuliformis,103.7,33.97
Pinus tabuliformis,102.03,30.05
Pinus tabuliformis,93.9,29.13
Pinus tabuliformis,94.83,29.97
Pinus tabuliformis,104.23,33.26
Pinus tabuliformis,104.23,33.26
Pinus tabuliformis,104.23,33.26
Pinus tabuliformis,102.15,36.85
Pinus tabuliformis,102.15,36.85
Pinus tabuliformis,102.15,36.85
Pinus tabuliformis,102.36,30.99
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.54,30.91
Pinus tabuliformis,102.5675,36.855
Pinus tabuliformis,103.414167,34.126944
Pinus tabuliformis,102.78,31.67
Pinus tabuliformis,102.05,31.87
Pinus tabuliformis,98.38,29.7
Pinus tabuliformis,100.85195,27.2822
Pinus wallichiana,90.5,27.5
Pinus wallichiana,75.3,34.3
Pinus wallichiana,89.47,27.5
Pinus wallichiana,74.38,34.05
Pinus wallichiana,74.38,34.05
Pinus wallichiana,89.22,27.67
Pinus wallichiana,83.68,28.75
Pinus wallichiana,95.17,29.75
Pinus wallichiana,79.9,30.68
Pinus wallichiana,73.23,35.1
Pinus wallichiana,91.957165,27.991095
Pinus wallichiana,84.15994,28.60705
Pinus wallichiana,98.66582,27.740736
Pinus wallichiana,86.64949,27.978048
Pinus wallichiana,86.64949,27.978048
Pinus wallichiana,86.64949,27.978048
Pinus wallichiana,85.261944,28.157778
Pinus wallichiana,90.75,27.55
Pinus wallichiana,89.416667,27.416667
Pinus wallichiana,90.5,27.5
Pinus wallichiana,89.8,27.5
Pinus wallichiana,98.2664,27.8808
Pinus wallichiana,90.723,27.544
Pinus wallichiana,74.4228,34.0589
Pinus wallichiana,91.9,27.92
Pinus wallichiana,85.359684,28.209708
Pinus wallichiana,85.191078,28.299242
Pinus wallichiana,90.150833,27.448333
Pinus wallichiana,72.633,35.332
Pinus wallichiana,74.67,35.2
Pinus wallichiana,78.316223,31.663046
Pinus wallichiana,90.714325,27.495163
Pinus wallichiana,78.429008,31.609469
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,88.9,27.48
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,85.29,28.85
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,95.33,29.32
Pinus wallichiana,87.76,28.36
Pinus wallichiana,91.12,29.65
Pinus wallichiana,91.12,29.65
Pinus wallichiana,91.12,29.65
Pinus wallichiana,91.12,29.65
Pinus wallichiana,94.36,29.63
Pinus wallichiana,94.36,29.63
Pinus wallichiana,94.36,29.63
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,95.76,29.85
Pinus wallichiana,90.82,28.2
Pinus wallichiana,90.82,28.2
Pinus wallichiana,90.82,28.2
Pinus wallichiana,90.82,28.2
Pinus wallichiana,90.82,28.2
Pinus wallichiana,90.82,28.2
Pinus wallichiana,86.717829,27.791647
Pinus wallichiana,74.28,34.3
Pinus wallichiana,86.718488,27.805626
Pinus wallichiana,85.571458,27.88934
Pinus wallichiana,85.325925,28.101603
Pinus wallichiana,90.43396,27.32724
Pinus wallichiana,78.939842,30.994694
Pinus wallichiana,98.409389,27.890167
Pinus wallichiana,78.352066,31.391024
Pinus wallichiana,74.806245,34.172857
Pinus wallichiana,89.669083,27.423672
Pinus wallichiana,90.43,27.51
Pinus wallichiana,84.12,28.39
Pinus wallichiana,88.63,27.73
Pinus wallichiana,83.45,28.533333
Pinus wallichiana,82.9,29.116667
Pinus wallichiana,84.016831,28.652443
Pinus wallichiana,89.531021,27.191433
Pinus wallichiana,89.687057,27.436213
Pinus wallichiana,90.677307,27.641838
Pinus wallichiana,90.508063,27.500227
Pinus wallichiana,89.755714,27.486591
Pinus wallichiana,89.753036,27.483631
Pinus wallichiana,90.015106,27.441868
Pinus wallichiana,89.360703,27.382858
Pinus wallichiana,90.206551,27.436728
Pinus wallichiana,89.72757,27.9041
Pinus wallichiana,90.506714,27.503481
Pinus wallichiana,74.669998,35.200001
Pinus wallichiana,84.414456,28.584395
Pinus wallichiana,72.65,35.433333
Pinus wallichiana,89.416667,27.416667
Pinus wallichiana,86.7225,27.781111
Pinus wallichiana,90.766667,27.55
Pinus wallichiana,86.712778,27.744444
Pinus wallichiana,91,30
Pinus wallichiana,86.7225,27.781111
Pinus wallichiana,86.712778,27.744444
Pinus wallichiana,90.75,27.55
Pinus wallichiana,90.5,27.5
Pinus wallichiana,91.9,27.916667
Pinus wallichiana,88.9,27.466667
Pinus wallichiana,84.233333,28.533333
Pinus wallichiana,72.416667,35.583333
Pinus wallichiana,89.8,27.5
Pinus wallichiana,90.683333,27.616667
Pinus wallichiana,90.75,27.55
Pinus wallichiana,74.03,35.3
Pinus wallichiana,74.77,35.52
Pinus wallichiana,74.77,35.48
Pinus wallichiana,74.77,35.48
Pinus wallichiana,74.73,35.48
Pinus wallichiana,74.95,35.2
Pinus wallichiana,74.68,35.18
Pinus wallichiana,74.68,35.2
Pinus wallichiana,74.95,34.78
Pinus wallichiana,74.8,35.13
Pinus wallichiana,74.03,35.3
Pinus wallichiana,74.52,35.53
Pinus wallichiana,74.52,35.53
Pinus wallichiana,74.52,35.53
Pinus wallichiana,74.52,35.53
Pinus wallichiana,74.3,35.9
Pinus wallichiana,74.6,35.25
Pinus wallichiana,74.6,35.25
Pinus wallichiana,74.57,35.38
Pinus wallichiana,74.57,35.38
Pinus wallichiana,74.57,35.38
Pinus wallichiana,74.68,35.53
Pinus wallichiana,74.7,35.53
Pinus wallichiana,77.1,32.48
Pinus wallichiana,74.68,36.27
Pinus wallichiana,74.17,36.17
Pinus wallichiana,74.17,36.17
Pinus wallichiana,74.53,36.17
Pinus wallichiana,74.52,36.23
Pinus wallichiana,72.07,35.8
Pinus wallichiana,74.33,35.88
Pinus wallichiana,72.03,35.78
Pinus wallichiana,72.13,35.93
Pinus wallichiana,74.17,36.17
Pinus wallichiana,74.67,35.92
Pinus wallichiana,74.75,35.92
Pinus wallichiana,74.75,35.92
Pinus wallichiana,74.82,35.92
Pinus wallichiana,74.17,36.23
Pinus wallichiana,74.17,36.23
Pinus wallichiana,73.1,36.23
Pinus wallichiana,73.1,36.23
Pinus wallichiana,74.77,35.48
Pinus wallichiana,74.3,35.9
Pinus wallichiana,71,35.25
Pinus wallichiana,70.72,34.83
Pinus wallichiana,71.68,35.75
Pinus wallichiana,74.13,36.2
Pinus wallichiana,74.13,36.2
Pinus wallichiana,71.83,35.28
Pinus wallichiana,71.1,35
Pinus wallichiana,71.1,35
Pinus wallichiana,71.1,35
Pinus wallichiana,71.1,35
Pinus wallichiana,74.593538,34.071251
Pinus wallichiana,84.16,28.606944
Pinus wallichiana,98.66582,27.740736
Pinus wallichiana,99.706013,27.82308
Pinus yunnanensis,102.03,30.05
Pinus yunnanensis,102.03,30.05
Pinus yunnanensis,102.03,30.05
Pinus yunnanensis,95.17,29.75
Pinus yunnanensis,102.03,30.05
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,101.507299,29.000343
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,100.298406,29.037008
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,100.298406,29.037008
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,102.063825,31.476274
Pinus yunnanensis,102.546111,30.911944
Pinus yunnanensis,100.298406,29.037008
Pinus yunnanensis,101.507299,29.000343
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,102.234618,29.914155
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,101.279419,27.928607
Pinus yunnanensis,98.58333,28.03333
Pinus yunnanensis,98.83222,28.36444
Pinus yunnanensis,98.778056,28.478611
Pinus yunnanensis,98.815833,28.374167
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,101.96483,30.055305
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,99.28717,27.177166
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,101.224,27.7719
Pinus yunnanensis,98.837778,27.131389
Pinus yunnanensis,98.677222,27.760556
Pinus yunnanensis,98.591667,27.758889
Pinus yunnanensis,98.474722,27.781944
Pinus yunnanensis,98.593889,27.758056
Pinus yunnanensis,98.626667,28.001944
Pinus yunnanensis,98.655,27.974167
Pinus yunnanensis,98.3008,28.132
Pinus yunnanensis,98.918611,26.553333
Pinus yunnanensis,98.3006,28.1319
Pinus yunnanensis,98.6772,27.7606
Pinus yunnanensis,98.8375,27.1314
Pinus yunnanensis,98.4744,27.7817
Pinus yunnanensis,98.5914,27.7586
Pinus yunnanensis,98.6267,28.0017
Pinus yunnanensis,101.224,27.7719
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,100.20208,27.02611
Pinus yunnanensis,98.593889,27.758056
Pinus yunnanensis,98.655,27.974167
Pinus yunnanensis,98.655,27.974167
Pinus yunnanensis,101.5,29
Pinus yunnanensis,101.5,29
Pinus yunnanensis,101.5,29
Pinus yunnanensis,95.33,29.32
Pinus yunnanensis,95.33,29.32
Pinus yunnanensis,95.33,29.32
Pinus yunnanensis,95.33,29.32
Pinus yunnanensis,95.33,29.32
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,97.46,28.66
Pinus yunnanensis,101.96,30.05
Pinus yunnanensis,101.96,30.05
Pinus yunnanensis,101.96,30.05
Pinus yunnanensis,101.96,30.05
Pinus yunnanensis,91.12,29.65
Pinus yunnanensis,101.27,27.92
Pinus yunnanensis,101.27,27.92
Pinus yunnanensis,101.27,27.92
Pinus yunnanensis,102.23,29.91
Pinus yunnanensis,95.76,29.85
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,101.5,27.42
Pinus yunnanensis,98.655083,27.974167
Pinus yunnanensis,101.224,27.7719
Pinus yunnanensis,99.684487,27.033875
Pinus yunnanensis,99.844167,27.428333
Pinus yunnanensis,100.0775,27.472778
Pinus yunnanensis,99.333333,26.333333
Pinus yunnanensis,99.725,28.040833
Pinus yunnanensis,98.837778,27.131389
Pinus yunnanensis,98.916667,27.5
Pinus yunnanensis,98.916667,27.5
Pinus yunnanensis,99.333333,26.5
Pinus yunnanensis,100.016667,27.711111
Pinus yunnanensis,100.097222,27.374444
Pinus yunnanensis,98.583333,28.033333
Pinus yunnanensis,99.333333,26.333333
Pinus yunnanensis,98.916667,27.5
Pinus yunnanensis,99.416689,26.453601
Pinus yunnanensis,99.416689,26.453601
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,99.416689,26.453601
Pinus yunnanensis,98.911543,28.48611
Pinus yunnanensis,99.706013,27.82308
Pinus yunnanensis,100.85195,27.2822
Pinus yunnanensis,99.706013,27.82308
Pinus yunnanensis,99.706013,27.82308
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
Pinus yunnanensis,98.66582,27.740736
